business_id,name,latitude,longitude,address,city,business_stars,avg_sentiment,price_tier,review_count
Hqz96v1ymucUKNzIWfEKXw,Subway,34.43082,-119.71416,"1936 State St, Ste B",Santa Barbara,3.0,0.2,1.0,5
HrsWLRW7sPxjeC_hDA0Diw,Santa Barbara's Wood Fired Pizza,34.437622,-119.72623,2840 De La Vina St,Santa Barbara,4.0,0.6,,5
HtxYbysdeXwexRrSkKdt2A,Jay C's Place,34.411728,-119.8568,"966 Embarcadero Del Mar, Unit C",Isla Vista,4.5,0.8,,5
I0jFTYVDs-WHwKR2XHQlRA,Zen Yai Thai Cuisine,34.41626,-119.69525,425 State St,Santa Barbara,4.0,0.7471590909090909,2.0,352
I3yiknZLxXVIjYp4WmLz2w,Petrini's Restaurant,34.441162,-119.822556,5711 Calle Real,Goleta,3.0,0.38961038961038963,2.0,77
I7tLQ1YEJjcN16josIx6Dw,Panino,34.44152,-119.82313,5666 Calle Real,Goleta,3.5,0.65625,2.0,64
IDtLPgUrqorrpqSLdfMhZQ,Helena Avenue Bakery,34.414444,-119.690674,"131 Anacapa St, Ste C",Santa Barbara,4.0,0.8054862842892768,2.0,401
IDyJPdJ-zTXJ_FSSOMOgbg,Taco's To Go,34.397392,-119.51998,794 Linden Ave,Carpinteria,4.0,0.7816091954022989,1.0,87
IG-CwPl5mb6-hmpFjXUIvA,Choppa Poke,34.419247,-119.698395,716 State St,Santa Barbara,4.0,0.6792452830188679,,53
INaAIFXWueRVjgmuNtJTEw,Dutch Garden Restaurant,34.440308,-119.76334,4203 State St,Santa Barbara,4.5,0.8717948717948718,2.0,156
IQFb8aeU7QW-BxpFhGMnlg,Ca’Dario - Montecito,34.42078,-119.64492,1187 Coast Village Rd,Montecito,4.0,0.6764705882352942,,34
IQPsL4ZKgYpvuN0BJn_yhQ,Mundos,34.429955,-119.690796,901 N Milpas St,Santa Barbara,4.5,0.828125,2.0,64
IRyKDIF51M0GcqS8yfPcYA,Mesa Cafe,34.40222,-119.7228,1972 Cliff Dr,Santa Barbara,4.0,0.7057291666666666,2.0,384
ISptOKAGjQnnawYFOz3e4A,The Creekside Bar,34.440094,-119.771866,4444 Hollister Ave,Santa Barbara,4.0,0.8125,1.0,16
IUgQmteI-mbt_qjL2ZENKA,Epiphany Restaurant,34.423515,-119.70622,21 W Victoria St,Santa Barbara,3.5,0.6206896551724138,3.0,29
IXQH9-nnTWZFgBF0V3MH-A,Cali-Forno Pizzeria,34.420612,-119.70095,905 State St,Santa Barbara,4.0,0.6875,,16
IZJacI6XEUxy3_wbW76Qfw,Chili's,34.429733,-119.87058,6950 Market Place Dr,Goleta,2.5,0.3564356435643564,2.0,202
IZZ7J14VnJGyUqYH1tgT6w,Satellite,34.422615,-119.70403,1117 State St,Santa Barbara,4.5,0.901840490797546,2.0,163
Ifw5wqcChnL4zBigtR7NKA,El Sitio,34.43729,-119.83041,102 S Fairview Ave,Goleta,3.5,0.6125,1.0,80
IoAubn7CpU2rqcURxUo1MA,Barb's Pies,34.418217,-119.69612,18 E Cota St,Santa Barbara,4.5,0.9408284023668639,2.0,169
IofBnKUFeC1Z2uyFOTxNDw,JR's BBQ,34.439213,-119.775215,4444 Hollister Ave,Goleta,4.0,0.8571428571428571,2.0,7
IoihJkcF2FcE-sHOneat-A,Petit Valentien,34.422943,-119.70303,"1114 State St, Ste 14",Santa Barbara,4.0,0.7830985915492957,2.0,355
J52h9uXJgEKyIz0iq8S0Xw,Piano Gastrolounge,34.425304,-119.7027,129 E Anapamu St,Santa Barbara,3.5,0.625,3.0,24
JD4yd4N8HCDziaJKJXk2yA,Tori's Oatmeal Lounge,34.42051,-119.87066,"555 Storke Rd, 3301",Goleta,2.5,0.4,1.0,5
JSrab1rTrhBq0X80o6fPrQ,Red Pepper Restaurant,34.43414,-119.82858,282 Orange Ave,Goleta,4.0,0.7752161383285303,2.0,347
JUruKsTe0fdPbQHCT8XTug,Root 217,34.411423,-119.84392,1180 UCen Rd,Goleta,3.0,0.5757575757575758,1.0,33
JZrspVMm79n_iHTYftkI0g,La Tapatia Bakery,34.430138,-119.68976,832 N Milpas St,Santa Barbara,4.0,0.7678571428571429,1.0,56
JfXYFsOEElqn5ukwDBml6Q,Phresh Teas  - IV location,34.41289,-119.85728,"901 Embarcadero Del Mar, Unit 104",Isla Vista,3.0,0.5,,10
Ji3XN5gL1aBlbhtFEGpMFA,Mollie's,34.4239,-119.70495,1218 State St,Santa Barbara,3.5,0.6496350364963503,2.0,137
JjmmSW_QQh2Db4fuIEMATA,Persona Pizzeria,34.42061,-119.70095,905 State St,Santa Barbara,4.0,0.7283950617283951,2.0,648
JpwG8sDNsHuD0f6NF6YuGw,Rusty's Pizza Parlor,34.41317,-119.691315,111 State St,Santa Barbara,3.0,0.5269461077844312,2.0,167
Js3m_GdqNUGnEgXJ8WMtfQ,Hana Kitchen,34.416504,-119.69562,503 State St,Santa Barbara,3.0,0.5232558139534884,1.0,258
JxVPdQrAac7qNUnwse7xcw,L's Kitchen,34.41579,-119.68994,121 E Yanonali St,Santa Barbara,5.0,0.9230769230769231,1.0,13
KIpghikMrBbxx75tx_ZJUw,Starbucks,34.411594,-119.848145,1180 University Ctr,Santa Barbara,3.0,0.46153846153846156,,13
KMBCvNByuzXlPoNzHeBhZw,6831 AA Hollister Ave,34.429512,-119.86927,"250 Storke Rd, Ste E",Goleta,3.0,0.6470588235294118,1.0,17
KMuVQ8E4VIhdjwDo5jPPcg,Montecito Confections,34.42172,-119.64629,"1150 Coast Village Rd, Ste E",Montecito,4.5,0.7692307692307693,2.0,26
KU4zXPo6v8c3N_l14wivQA,Jade Restaurant,34.440624,-119.7324,3132 State St,Santa Barbara,3.5,0.6,2.0,15
KcGCtmMca0EjY_wCv_HN4Q,Mercury Lounge,34.435818,-119.82834,5871 Hollister Ave,Goleta,4.0,0.8164556962025317,2.0,158
KdNQZQaMd4rKjNphqGHX6A,Kahuna Grill,34.429462,-119.87204,7010 Market Pl Dr,Goleta,4.0,0.7474747474747475,1.0,198
Kg71HUigI1rnY3UMFiLx0w,Tangonadas,34.42207,-119.702225,"1014 State St, Ste B",Santa Barbara,4.5,0.8985507246376812,1.0,69
KiE0h68HGOO7ZXAqkMBdiw,Starbucks,34.41944,-119.70445,1015 De La Vina St,Santa Barbara,2.5,0.3888888888888889,1.0,36
Ksz_jsyyK3Zjlq_Cz81ZBA,Adama Vegan Comfort Cuisine,34.415688,-119.69601,428 Chapala St,Santa Barbara,4.0,0.7306122448979592,2.0,245
KxTipxTtvRDOntfze34NPw,Ye Olde Butcher Shop,34.440247,-119.76699,4317 State St,Santa Barbara,2.0,0.3181818181818182,1.0,22
L4-_gPiqsuX50JN_-qUhNQ,Jeannine’s American Bakery & Restaurant,34.412205,-119.68959,1 State St,Santa Barbara,5.0,0.9512195121951219,2.0,41
L6nIOUwcTGgQKExGHmvTzQ,Noodle City,34.43579,-119.8283,5869 Hollister Ave,Goleta,3.5,0.6566265060240963,1.0,498
L7-PPe0fj-6U7qq31vjWnQ,Rincon Beach Bar,34.406403,-119.54772,3805 Santa Claus Ln,Carpinteria,4.5,0.9026548672566371,,113
L8rhRyXtpq2nCE0il1KN_g,Coral Tree Cafe,34.415733,-119.84668,5221 Cheadle Hall,Santa Barbara,3.0,0.5172413793103449,1.0,29
L9CFXQbU79r6PK8Cy9aAgA,Gimeal Cafe,34.436176,-119.828926,5892 Hollister Ave,Goleta,4.5,0.8745980707395499,2.0,311
L9QTAucz_in5f-ufCrvb1Q,Live Culture,34.420334,-119.71075,"Paseo Nuevo Mall, 11 W De La Guerra",Santa Barbara,3.5,0.7674418604651163,2.0,43
L9XvUfEWfjEmOJAd21o6rA,Subway,34.413296,-119.85517,"888 Embarcadero Del Norte, Ste C",Isla Vista,2.5,0.4,1.0,20
L9hRzl4W7TAdcW0Ld09O-A,Penelope's Sno Balls at the Beach,34.393955,-119.52448,200 Linden Ave,Carpinteria,5.0,1.0,,7
LDrs5hQmJw0mzlIi5Wu9aA,Euphoria Hookah Lounge,34.421825,-119.68976,"434 E Haley St, Ste A",Santa Barbara,3.0,0.5833333333333334,1.0,12
LEo6sBsQz3xrpKW-DQjTWQ,Panda Express,34.411568,-119.847824,University Center Bldg 558,Santa Barbara,2.5,0.3333333333333333,1.0,18
LIqjZ2fGRbjjMy0ezyuKSQ,Frankland's Crab,34.421246,-119.6404,1295 Coast Village Rd,Santa Barbara,3.5,0.5333333333333333,2.0,30
LKM0wL3GMsi8NwEdz-_n8w,Kyle's Kitchen,34.440834,-119.823875,5723 Calle Real,Goleta,4.0,0.7787418655097614,1.0,461
LMm555z8BReDxgkpF_TEug,Park Place Deli,34.429092,-119.72311,403 W Pueblo St,Santa Barbara,4.0,0.8888888888888888,1.0,9
LdXB3D3gl3ckxZutLmen1g,Miso Hungry,34.422417,-119.698364,134 E Canon Perdido St,Santa Barbara,4.0,0.7885304659498208,2.0,279
LgSEHsI9DKyeGVGtn61tEg,Ana's Taco Bar,34.4168,-119.695885,505 State St,Santa Barbara,3.0,0.5568181818181818,1.0,88
LlGIlNJE2Nv_PXkH7l4Wmg,Lilly's Tacos,34.428493,-119.86909,"290 Storke Rd, Ste D",Goleta,4.5,0.855787476280835,1.0,527
LsniEK_m_Jbj7JMbT4eRxQ,101 Deli,34.42062,-119.68427,130 N Calle Cesar Chavez,Santa Barbara,4.5,0.8571428571428571,1.0,28
LswO4EWgN99h6NEEJ7qtCA,Smoke 'N Barrel BBQ Shack,34.42868,-119.8718,"Camino Real Marketplace, 6920 Marketplace Dr",Goleta,2.0,0.2318840579710145,2.0,69
LtxG9DTXCFpteVkD4SGBlw,Sevtap Winery Tasting Room,34.42136,-119.700035,23 E Canon Perdido St,Santa Barbara,4.0,0.842948717948718,2.0,312
LuPK46HMxRYEVTXVbBCR1g,Sama Sama Kitchen,34.423702,-119.704636,1208 State St,Santa Barbara,4.0,0.717479674796748,2.0,492
LwCcNUqX-BEMBd6Xj-JlvA,Los Gallos,34.42881,-119.7173,2009 De La Vina St,Santa Barbara,4.0,0.7962962962962963,1.0,54
M3LZKA-tVFRJyPeKA3_2OA,Merci To Go,34.422783,-119.65185,1024 Coast Village Rd,Santa Barbara,4.5,1.0,2.0,9
M9kbUs_xPc9HnU-O6qZX1g,Lettuce B. Frank,34.416126,-119.69479,413 State St,Santa Barbara,3.5,0.6521739130434783,1.0,23
MAIfD4kJDCydgoD1l2b_vw,Corks n' Crowns,34.41421,-119.68876,32 Anacapa St,Santa Barbara,4.0,0.8035714285714286,2.0,280
MCsD2G2R0udfzg9FTltUTA,New Baja Grill,34.429546,-119.87228,7024 Market Place Dr,Goleta,4.0,0.7962962962962963,1.0,54
MG0IlmvAILSzRE4E1gk5hA,Tacos El Rey,34.41648,-119.69562,5 W Haley St,Santa Barbara,4.5,0.9242424242424242,1.0,66
MJI-bNIn3QDgiGggm9Wp1w,Moby Dick Restaurant,34.40921,-119.68545,220 Stearns Wharf,Santa Barbara,3.0,0.47125140924464487,2.0,887
MOowZBGbgn7FrTol3dvrlg,Nectar Eatery & Lounge,34.418236,-119.69602,20 E Cota St,Santa Barbara,4.0,0.8308823529411765,2.0,136
MX2YGruhd0sMNHZGK7p5-Q,Bella Vista,34.417213,-119.642525,1260 Channel Dr,Santa Barbara,4.0,0.7283018867924528,3.0,265
M_0k-h3euD5T1Pv6vQwEMQ,Sunset Grille,34.402637,-119.52555,4558 Carpinteria Ave,Carpinteria,3.0,0.7222222222222222,2.0,18
MbzgGsMQpGyVrUJXi_Jw0Q,Dawn Patrol,34.41573,-119.69366,324 State St,Santa Barbara,4.0,0.8107448107448108,2.0,819
MiMRlsXOpHJMSTDAuw8s1w,Su’s Bowl,34.412926,-119.85734,"901 Embarcadero Del Mar, Unit 100",Isla Vista,3.5,0.65,,20
MmN1qpG224QxOeq72DpN2g,Aldo's Italian Restaurant,34.42209,-119.702995,1031 State St,Santa Barbara,3.0,0.4935897435897436,2.0,312
MnAn9IDCGMTXFqUqJ5P53Q,Giovanni's Pizza,34.401382,-119.72247,1905 Cliff Dr,Santa Barbara,3.5,0.6744186046511628,2.0,86
N-CBZKO37y_WSUN7ZMNGkg,Taqueria El Pastorcito,34.439705,-119.770836,4427 Hollister Ave,Santa Barbara,4.0,0.6666666666666666,1.0,69
NAWO3P0rl396h0kdRXwuFA,JSB Cafe at Santa Barbara City College,34.40607,-119.69769,721 Cliff Dr,Santa Barbara,4.0,0.75,1.0,16
NCHUoBAMTDqI754PICPN9A,Starbucks,34.413364,-119.85521,888 Embarcadero Del Norte,Isla Vista,3.0,0.47115384615384615,1.0,104
NCMTfUJYTasYZ64UuGC-rg,Pizza Online Company,34.441677,-119.82529,5756 Calle Real,Goleta,4.5,0.822429906542056,,107
NG3SFWgDgjMMpIJoQoQ3XQ,MJ Cafe,34.42561,-119.871124,6985 Santa Felicia Dr,Goleta,5.0,1.0,,13
NIQWO-Q_F598XlAvZnFVCA,Eureka!,34.418613,-119.70015,601 Paseo Nuevo,Santa Barbara,4.0,0.6796116504854369,2.0,1030
NIqFlHurHm0cj6QXczYbEQ,Rudys,34.396107,-119.51441,1001 Casitas Pass Rd,Carpinteria,3.0,0.4351145038167939,2.0,131
NMnn6FJkW802ldqdgScVxQ,Las Aves Cafe,34.430286,-119.72093,2220 Bath St,Santa Barbara,3.5,0.6666666666666666,2.0,39
NORF647ibBQ4U-VNMgzSLg,Oakberry Açaí Bowls and Smoothies,34.41968,-119.7003,819-B State St,Santa Barbara,4.5,0.8701298701298701,,77
NTLvzcGNm4IUF_yXIwIhvA,Thario's Kitchen,34.406208,-119.547714,3807 Santa Claus Ln,Carpinteria,4.5,0.8661971830985915,2.0,142
NTWgjXi0ggOQnTOS1bTjEw,Le Bon Cafe,34.422512,-119.698326,138 E Canon Perdido St,Santa Barbara,4.0,0.8,1.0,5
NWiDQblpKeZwcHio6oEzUA,The Study Hall,34.412994,-119.85571,6543 Pardall Rd,Isla Vista,3.0,0.46511627906976744,1.0,43
NWwVZnCb8-Oh9QWWAb2T2Q,Somerset,34.423813,-119.704384,7 E Anapamu St,Santa Barbara,3.5,0.6372549019607843,4.0,102
NcPL-huY-Ac2VjkZ5KsSRQ,Saigon In and Out,34.416584,-119.69478,424 State St,Santa Barbara,3.5,0.7894736842105263,2.0,19
Ng4PxR9WVdbnDGC50PbzwQ,Jersey Mike's Subs,34.429516,-119.87253,7034 Market Place Dr,Goleta,3.0,0.47191011235955055,1.0,89
NmJX_LZ7ShIZqspI31RVZA,Starbucks,34.421734,-119.65025,1046 - A Coast Village Rd,Santa Barbara,3.5,0.550561797752809,1.0,89
NnAfFmqKH3PBeigmuAeFNA,Santa Barbara Chicken Ranch,34.4418,-119.83271,149 N Fairview Ave,Goleta,3.5,0.6412213740458015,1.0,131
Nq4k3dnfiOMT_UrOL9xO-A,Ming Dynasty Restaurant,34.428352,-119.86904,"290 Storke Rd, Ste G",Goleta,3.0,0.5104602510460251,2.0,239
Nv6ruFQa6AG6g8f-_IxFCw,Alito’s,34.416973,-119.696106,509 State St,Santa Barbara,4.0,0.6111111111111112,,18
NynM3SwsOMFJryABCKuOlg,All India Cafe,34.41643,-119.69545,431 State St,Santa Barbara,3.0,0.4318181818181818,2.0,88
O0kQGkmlllaN7oU6sQyzPA,Flir Cafe,34.429653,-119.86567,"6769 Hollister Ave, Bldg 6775",Goleta,4.5,0.8181818181818182,1.0,22
O2lFAWD2WXXx5EKkzPutWQ,Your Place Thai Restaurant,34.422245,-119.67961,"22 N Milpas St, Ste A",Santa Barbara,4.0,0.7301587301587301,2.0,441
O8rIa0Wvapju2iC9T1Hp8Q,The Good Plow,34.39709,-119.5164,5205 Carpinteria Ave,Carpinteria,4.5,0.85,,20
OCW1gs6Rjn90_x5EV0PuaA,Fox Wine,34.41585,-119.68853,120 Santa Barbara St,Santa Barbara,4.5,0.8115942028985508,2.0,69
ODvaMIpjD6bHiwQ9-kmECw,Vices & Spices From Around the World,34.44049,-119.739876,3558 State St,Santa Barbara,4.5,0.8313253012048193,1.0,83
OFfJsY9KeOyelk46m_jzzw,Blue Tavern,34.413315,-119.69145,119 State St,Santa Barbara,4.0,0.6938775510204082,2.0,147
OJ9DJLWvQV0h-ZU07QEKag,Gelato n More,34.42411,-119.705055,1222 State St,Santa Barbara,4.0,0.765625,2.0,128
OM5beWRkxZSu1TShUC3EDw,The Drunken Crab,34.4164,-119.69455,416 State St,Santa Barbara,4.0,0.7732463295269169,2.0,613
OMWhamtXhqlYCj66MqcxuQ,Aksum Restaurant,34.43145,-119.69385,815 E Figueroa St,Santa Barbara,5.0,1.0,,9
OODq_Mki-e929E8NfPc7-Q,Whitefoot Meat Market,34.42539,-119.68362,"336 N Milpas St, Ste E",Santa Barbara,4.5,0.8,1.0,10
OPQkUsUdLN_PPAW6IyEJLQ,Chino's Rock & Tacos,34.419193,-119.69832,714 State St,Santa Barbara,3.5,0.6666666666666666,1.0,18
OdRkeCycTpMRow9XUXVNWw,Taco Bell,34.44035,-119.745544,3771 State Street,Santa Barbara,2.0,0.6,1.0,5
Oeaerj6kDDBRGnUh0wLAvA,Woody's BBQ,34.435413,-119.8029,5112 Hollister Ave,Santa Barbara,3.0,0.44932432432432434,2.0,296
OqZFZcjKqYwVSGEYb5GhNQ,Dang Burger,34.398174,-119.51881,910 Linden Ave,Carpinteria,4.5,0.7142857142857143,,14
OrU9wTeHJSLMwyGqYg4FAA,Arch Rock,34.41933,-119.69597,608 Anacapa St,Santa Barbara,4.0,0.7315541601255887,2.0,637
Ow29cE1wS-_LrfN7jEuDPA,Ahi Sushi,34.440193,-119.741516,3631 State St,Santa Barbara,3.5,0.6524822695035462,2.0,141
OyFxR5E2HBy-K2-0AxCtFg,Domino's Pizza,34.401592,-119.72068,1808 Cliff Dr,Santa Barbara,2.0,0.20930232558139536,1.0,43
OzGk7arJv6FPrWqaYSvyKQ,Choi's Oriental Market,34.43567,-119.80978,"185 S Patterson Ave, Ste D",Santa Barbara,4.5,0.8820224719101124,2.0,178
P5cgKbK-cQqqZj0I3_DW0g,Roost,34.4243,-119.70618,1305 State St,Santa Barbara,4.5,0.9358974358974359,,78
PBXFaKio7FJ-4JehJGh_gg,Fattes Pizza,34.437622,-119.72623,2840 B De La Vina St,Santa Barbara,4.5,0.8,,10
PFEC0Z-5rT7l_DR6cySCOQ,The Tully,34.4184,-119.71593,1431 San Andres St,Santa Barbara,4.5,0.9473684210526315,1.0,19
PGVZjuHpB5s5jFMKqKdCmw,Our Daily Bread,34.422108,-119.697525,831 Santa Barbara St,Santa Barbara,3.5,0.6666666666666666,2.0,36
PHSda9zEwtFicCICD6TP1A,Luna Grill,34.440147,-119.75237,"3925 State St, Unit A",Santa Barbara,4.0,0.6348547717842323,2.0,241
PNVbv2kyUIHeJTDPis2gRg,Los Agaves,34.42953,-119.87224,7024 Market Pl Dr,Goleta,4.0,0.7383966244725738,2.0,474
POSwCH5XrPTMRILJaNAjAQ,Champagne Room,34.416443,-119.69566,7 W Haley St,Santa Barbara,5.0,0.9142857142857143,2.0,35
PPcz-0UtIJ8O7xDT551y2g,Intermezzo By Wine Cask,34.421146,-119.69888,819 Anacapa St,Santa Barbara,4.5,0.8680555555555556,2.0,144
PR9GKW_tKuQGIAB_aeFPJw,Ike's Place,34.41188,-119.85497,6530 Seville Rd,Goleta,4.0,0.7831325301204819,1.0,166
PUDTWmMzevJdvsueEmnYqw,Hochaya,34.43119,-119.87406,"7060 Hollister Ave, Ste 101",Goleta,4.5,0.8611111111111112,,36
PVo1orQ9R7ZHfg90QACh-w,Your Choice,34.440628,-119.73678,3404 State St,Santa Barbara,4.0,0.8028169014084507,2.0,355
PWWGbkPC_agn-4s1Hv1W5A,Handlebar Coffee Roasters,34.4223,-119.69848,128 E Canon Perdido St,Santa Barbara,4.5,0.9107981220657277,2.0,1065
PZIVcSuN-G_I6oG6EVKntQ,Anchor Woodfire Kitchen,34.413315,-119.69145,119 State St,Santa Barbara,3.5,0.7580645161290323,3.0,62
P_QAD4_iMgqTaWd5On_n3g,TAP Thai Cuisine,34.440697,-119.73231,3130 State St,Santa Barbara,3.5,0.6744868035190615,2.0,341
Pf_7rI6TnV8M_btOBBLg5w,El Sitio,34.43355,-119.884636,7398 Calle Real,Goleta,4.0,0.7627118644067796,1.0,59
PgtqA056auCp5EbcZMbXPQ,Trattoria Mollie,34.4214,-119.64239,1250 Coast Village Rd,Santa Barbara,3.5,0.6415094339622641,3.0,212
Pjurvl_qc3IEMxW38Kj3tg,Tiburon Tavern,34.44059,-119.731766,3116 State St,Santa Barbara,4.0,0.8085106382978723,1.0,47
PnT9JSoMirpKzY6TnG1HhQ,Three Pickles,34.433178,-119.82957,420 S Fairview Ave,Goleta,4.0,0.7628865979381443,1.0,97
PrJEYGjlhaF0BSZk_Q-uPg,El Pastorcito,34.428165,-119.71641,1915 De La Vina St,Santa Barbara,5.0,1.0,,5
PsO9LleYQJlFc_r-DJxVzg,Taco Bell,34.42917,-119.68937,821 N Milpas Street,Santa Barbara,3.5,0.5625,1.0,32
Q0NVfooo9liiTgElEOVA6g,Cabo's Baja Grill & Cantina,34.398174,-119.5171,5096 Carpinteria Ave,Carpinteria,3.0,0.5942028985507246,2.0,69
Q54wPRfbmO8egJeVTmSkYQ,Che Argentinian Empanadas,34.403786,-119.53396,"4191 Carpinteria Ave, Unit 5",Carpinteria,5.0,0.9444444444444444,,18
QBNATcq7Stx9LxcSq16W7w,Jamie Slone Wines,34.420418,-119.698906,23 E De La Guerra St,Santa Barbara,4.5,0.9389671361502347,2.0,213
QBuyT7RmnVj2AnS3NfxIBg,Taqueria El Buen Gusto,34.400146,-119.520355,4835 Carpinteria Ave,Carpinteria,4.0,0.7692307692307693,1.0,13
QFNrQo2BGE62G-FbIlWWgw,Mels,34.418972,-119.70419,209 W Carrillo St,Santa Barbara,3.5,0.6875,1.0,32
QFh-h_OZ5Io-mBk32HN28A,Kyle's Kitchen,34.41827,-119.70051,791 Chapala St,Santa Barbara,4.0,0.7507645259938838,2.0,654
QLHgjBHBoeIUoEvIPvjHnw,Mesa Burger - Santa Barbara,34.4008,-119.72267,"315 Meigs Rd, Ste F",Santa Barbara,4.0,0.7516059957173448,2.0,467
QNoFrASBpqW8dzdAEIYjNQ,The Brown Pelican,34.40382,-119.74365,2981 Cliff Dr,Santa Barbara,4.0,0.7272727272727273,,11
QaFbv7aLQBcfT4xMF1_WnQ,Rockfire Grill,34.41288,-119.85778,6583 Pardall Rd,Goleta,4.5,0.8798449612403101,1.0,1290
QfXEdQpBojorGinfCnrKTA,Subway,34.427383,-119.68715,609 N Milpas St,Santa Barbara,2.5,0.23529411764705882,1.0,17
Qh4SE3580B-nnH3DwuAXOA,Cafe Zoma,34.43583,-119.82764,"7127 Hollister Ave, Ste18",Goleta,4.5,0.9,1.0,10
Qki5LF9vIN7KPM3gn2WkJQ,On The Alley - Goleta,34.429787,-119.87261,7038 Market Pl Dr,Goleta,4.0,0.6763485477178424,2.0,241
QpsBZDw-fE5r5_M6Vto_qA,Cafe Equilibrium,34.41291,-119.85603,"6549 Pardall Rd, Unit B",Goleta,4.0,0.7291666666666666,1.0,96
Qsd_S2f7fNFqngx2amRE7A,Sojourner Cafe,34.422436,-119.6984,134 E Canon Perdido St,Santa Barbara,4.0,0.7447552447552448,2.0,286
Qsoq2TGOe59LZy7z6KbQjA,Domino's Pizza,34.427563,-119.68737,617 N Milpas St,Santa Barbara,1.5,0.15517241379310345,1.0,58
R0U0K_qvwOQbQwPhhKw4Ew,Steve's Patio Cafe,34.439964,-119.7296,3007 De La Vina St,Santa Barbara,3.5,0.6,1.0,35
R6NxHoRRK5Y4ishGsLrGwA,Restaurant Mimosa,34.419167,-119.69834,714 State St,Santa Barbara,3.5,0.6086956521739131,2.0,23
R93mEcQ1pjq7q3LzShi3ow,"Villa Craft Beer, Wine & Kitchen",34.41954,-119.69636,618 Anacapa St,Santa Barbara,5.0,0.961038961038961,2.0,77
RDjtVGc0c04ZIR6em1hCbQ,Nicky D's Wood fired Pizza,34.437622,-119.72623,2840 De La Vina St,Santa Barbara,4.0,0.7258064516129032,2.0,124
RHgj2ssSXnS0VA7DRvKomg,Sage & Onion,34.419056,-119.6976,34 E Ortega St,Santa Barbara,4.0,0.8571428571428571,3.0,7
RIXWht1pZG8pe1SJk5hhXw,Poke Theory SB,34.41204,-119.85484,"6530 Seville Rd, Ste 102",Goleta,4.5,0.9272727272727272,2.0,55
RKuAfE06rDcetvOTI5MbbA,Taqueria El Buen Gusto,34.43014,-119.6901,836 N Milpas St,Santa Barbara,4.5,0.8068181818181818,1.0,88
RNzhLU8zy1L5dBkjRK4xEA,Sly's,34.397102,-119.52065,686 Linden Ave,Carpinteria,3.5,0.5927051671732523,3.0,329
RRGLss4hhvZZuR0N6GQlSw,Nook,34.415733,-119.68846,116 Santa Barbara St,Santa Barbara,4.0,0.8037383177570093,2.0,214
RW3nH6Au6pSCWxJhiGY03Q,Big Eye Raw Bar,34.423805,-119.707275,"38 W Victoria St, Ste 119",Santa Barbara,4.0,0.7454545454545455,2.0,110
R_8S3Iuhpzoi3nM-xq3kcw,The Daily Grind,34.43785,-119.727135,2912 De La Vina St,Santa Barbara,3.5,0.7047619047619048,1.0,105
RdFgbrE_8sf6NImEMopaPQ,Beachbreak Cafe,34.41573,-119.69366,324 State St,Santa Barbara,3.5,0.647887323943662,2.0,142
RiOcLw__HPf_rTOTpYKnHQ,Meet Up Chinese Cuisine,34.42653,-119.734436,2251 Las Positas Rd,Santa Barbara,4.0,0.7266666666666667,2.0,150
RjOnk_W82F2brYtpDZ59MA,Cubaneo,34.416527,-119.69457,418 State St,Santa Barbara,4.0,0.7388059701492538,2.0,134
Rl42JbSMsmNW3LRjsTMYAg,Freebirds,34.413265,-119.85569,879 Embarcadero Del Norte,Isla Vista,4.0,0.7662037037037037,2.0,1296
RnC8N3wdN4subTxtmV3FeA,Malibu Farm at Miramar,34.42102,-119.62856,1759 S Jameson Ln,Montecito,3.5,0.6346153846153846,,52
RsjgvZO_0aLsg9YxvtBwpg,Pizza Hut,34.44133,-119.82841,"5915 Calle Real, Ste A",Goleta,2.0,0.12244897959183673,1.0,49
RtJC7xavgAxOITQyAlGCbQ,Tri-County Produce Co,34.418182,-119.6739,335 S Milpas St,Santa Barbara,4.0,0.8526315789473684,2.0,95
RzgQioExrGZDkY3vNuziOQ,Bobcat Room,34.418144,-119.698364,11 W Ortega St,Santa Barbara,4.0,0.7586206896551724,2.0,29
S3QHy1sshUeZwXOYviVsXQ,Tre Lune,34.420937,-119.64624,1151 Coast Village Rd,Montecito,4.0,0.6897810218978102,3.0,274
S4ujTsHtCOsHKrKkcjY30Q,Coast & Olive,34.421406,-119.64066,1295 Coast Village Rd,Montecito,4.5,0.832,,125
S7Cl9gYqaC9jlw32yd4_Yg,Starbucks,34.43835,-119.74833,"3815 State St, Space #G-141",Santa Barbara,3.0,0.49019607843137253,1.0,51
S8saWaZlToeNoloR2fMrAQ,Grassini Family Vineyards,34.42011,-119.69957,24 El Paseo,Santa Barbara,4.5,0.9030303030303031,2.0,165
SAQgO7Ij2cdnMp8VQKBffA,Emilios Ristorante & Bar,34.40856,-119.693375,324 W Cabrillo Blvd,Santa Barbara,3.5,0.74,3.0,50
SBs30RyeoiEU2LjeiH1YFQ,Crushcakes & Co,34.42172,-119.64629,1150 Coast Village Rd,Montecito,4.5,0.7692307692307693,2.0,13
SHk_eYKzIOPvgwvTThtXiQ,Romaine's,34.41155,-119.844,UCen,Goleta,3.5,0.8333333333333334,1.0,6
SOl2m-ZsAmnCuQGdMZeANQ,Red Pepper Chinese Food Express,34.411728,-119.8568,"966 Embarcadero Del Mar, Apt C",Isla Vista,3.5,0.16666666666666666,,6
