business_id,name,city
me_-zWgGZATKrljrJ-jvKA,Pasta House,Goleta
2YoQRByvTjdP4GSVnPcANA,Pastavino,Goleta
B2Mpi0gW4-oFFVKkDpIxvg,Pattaya Thai Restaurant,Goleta
i5C6RVgr03HSrgCl8oa1Fg,Patxi's Pizza,Santa Barbara
YzcchXErwyb_8FL6bVPwEA,Peabody's,Santa Barbara
AV3XPH1iv8PKSO6mrnYgLg,Pearl Social Santa Barbara,Santa Barbara
AgVekFXqwt4Y1HxfQcpyiw,Peebee & Jays,Carpinteria
p2kC-cD22QAQzIGD8ZuqFA,Peet's Coffee,Santa Barbara
TqE83vo_rs4h4EycnuLI6g,Peet's Coffee,Santa Barbara
L9hRzl4W7TAdcW0Ld09O-A,Penelope's Sno Balls at the Beach,Carpinteria
6TciI6uBdrd8z1av1YleLg,Pepe's Mexican Restaurant,Goleta
JjmmSW_QQh2Db4fuIEMATA,Persona Pizzeria,Santa Barbara
IoihJkcF2FcE-sHOneat-A,Petit Valentien,Santa Barbara
b2Za53CjptGyf9K0fFnrAg,Petrini's Italian Restaurant - Santa Barbara,Santa Barbara
I3yiknZLxXVIjYp4WmLz2w,Petrini's Restaurant,Goleta
3bZADX_g9efvqGXaAY7Kbg,Petros Restaurant,Santa Barbara
ju4YP8SLdR_BmWr_-Xh83Q,Phamous Cafe,Goleta
bdfZdB2MTXlT6-RBjSIpQg,Pho Bistro,Isla Vista
v7dKKlpLH36GQTIX5qIReQ,Phoevermore,Carpinteria
0mUVD5sDXZjd66XwATN8XA,Phresh Teas,Goleta
JfXYFsOEElqn5ukwDBml6Q,Phresh Teas  - IV location,Isla Vista
J52h9uXJgEKyIz0iq8S0Xw,Piano Gastrolounge,Santa Barbara
xCbzGlxwX6QrS9t9uRcflQ,Piano Riviera Lounge,Santa Barbara
iFlEWAwE1MwcXREzgLNIsQ,Pick Up Stix,Goleta
fVUurZgbWXzp2QzDzJzmpA,Pickles & Swiss,Santa Barbara
27zlxlmlQu9KBr5Vj4MGeg,Pickles & Swiss,Goleta
vLT1KtrA9bWvjFOg-0xVIg,Pieology Pizzeria,Goleta
m4xrhESFLaA7PiddXeg2aw,Pierre Lafond Wine Bistro,Santa Barbara
07yUvKzFb-yPzJKoT0zamQ,Piranha Restaurant & Sushi Bar,Santa Barbara
hvynpnucDVWFpCPSruuaBQ,Pita Pit,Isla Vista
uriD7RFuHhLJeDdKaf0nFA,Pizza Guru,Santa Barbara
RsjgvZO_0aLsg9YxvtBwpg,Pizza Hut,Goleta
-Fka99c-tJ-epWYNIobqyQ,Pizza Mizza,Santa Barbara
m-EfDi7UBwdiEBm7NXqq3w,Pizza My Heart,Isla Vista
NCMTfUJYTasYZ64UuGC-rg,Pizza Online Company,Goleta
v5M6gYtiaGG5zuvAVSxNTA,Pizza by the Slice,Santa Barbara
aY_n9RSaD2Yw09jSFFePew,PizzaMan Dan's,Carpinteria
y1ZPi7c6sSkWdE1p2vUo-Q,PizzaRev,Santa Barbara
qdpdUjdkEUpzYDdce2yZng,Plaza Deli,Santa Barbara
qM2gfO-cqpDzxmIX-XzuWA,Plow & Angel,Santa Barbara
RIXWht1pZG8pe1SJk5hhXw,Poke Theory SB,Goleta
9jEv_7tueRJdV5CZwVcwPg,PokeCeviche,Santa Barbara
45Ut-AN8h3c88-pYTrGBnA,PokeCeviche,Goleta
x2_m8MqR9zEiKCiQqAcadw,PokiRito,Goleta
c1tH5Btm_f7SQ-6ju22wag,Pollofino's,Goleta
xVtO6a4dqKQQzMXkSPL80A,Presidio Market,Santa Barbara
jI9wCmBu77tExISLsVurOQ,Pressed Juicery,Santa Barbara
zeAfmYy9b1gfUJLRBHm6vQ,Presto Pasta,Santa Barbara
j-lxie7nEh3UeUTpiqekkQ,Presto Pasta,Santa Barbara
oYireVavpwflbyWes2BsqQ,Pueblo Pollo,Santa Barbara
h7felG8kSEuYpkYBhMwCmA,Q's Billiard Club & Sushi-a-go-go,Santa Barbara
_6p_j0UL7ST3b2nvHw82eA,REBAR COFFEE + KTCHN,Santa Barbara
hYlAyz4RM1kE7ErPhPQ2xw,Rancho San Marcos Golf Course,Santa Barbara
UQZe-qWOpGiyEPsTUko5Rg,Rascal's Vegan Food,Santa Barbara
23OxrUaCvvVrwSa1z3xG-w,Recipes Bakery & Gifts: An Australian Coffee House,Santa Barbara
uEv1I-0r82Krj4eEysjC4A,Red Kettle Coffee,Summerland
SOl2m-ZsAmnCuQGdMZeANQ,Red Pepper Chinese Food Express,Isla Vista
JSrab1rTrhBq0X80o6fPrQ,Red Pepper Restaurant,Goleta
gYrHa4CckDjgOQc5B-yTKA,Reds Bin 211,Santa Barbara
c1xuic_qvUfSIr-if6nSUQ,Relais de Paris,Santa Barbara
VAIOtbsxdNmuhUKkQZFRlA,Renaud's Patisserie & Bistro,Santa Barbara
-loV4cB2Uh9TCltTRgGzWQ,Renaud's Patisserie & Bistro,Santa Barbara
WfN-VixjWAbfe8efJEs3yQ,Renaud's Pattiserie,Montecito
R6NxHoRRK5Y4ishGsLrGwA,Restaurant Mimosa,Santa Barbara
304FY8qhcOpm9SIkrzmhoQ,Reunion Kitchen + Drink,Santa Barbara
oJwMmSZKJOnMboZ_z67MZw,Revolver,Santa Barbara
2aP9wvEqpGLLDVpWTWlAog,Reynaldo's  Bakery,Carpinteria
pC0vDDpl_2ue3HGAmGpMSg,Ridley-Tree House Restaurant,Santa Barbara
L7-PPe0fj-6U7qq31vjWnQ,Rincon Beach Bar,Carpinteria
0yD-SZAfjpH36-o7_pospw,Rincon Brewery,Isla Vista
wupvqueqdEZXQxv14sa9vw,Rincon Brewery,Carpinteria
-e8RwknT5szoLk9uBZjzcw,Riverbench Santa Barbara Tasting Room,Santa Barbara
sjWf71VmU5HIwqX8RGCLJw,Riviera Bar,Santa Barbara
QaFbv7aLQBcfT4xMF1_WnQ,Rockfire Grill,Goleta
wEWy_NbtwcgNY2dKEmnACA,Rocks,Santa Barbara
SHk_eYKzIOPvgwvTThtXiQ,Romaine's,Goleta
lXgITG2Ji6mhAPOmw4TRng,Romanti-Ezer,Santa Barbara
_nSL2u-ZzX6kkAF2D2EZgQ,Roof Top Bistro & Bar,Goleta
P5cgKbK-cQqqZj0I3_DW0g,Roost,Santa Barbara
JUruKsTe0fdPbQHCT8XTug,Root 217,Goleta
c0p9TawJSQHchy5aL8NWgQ,Rosales Mexican Restaurant,Santa Barbara
F-NlTcl5BHb07E7TFb2TJw,Rosarito,Isla Vista
eFn-8QlFGdkT_B-bWigtFQ,Rose Cafe,Santa Barbara
j3Ml_qEFnDOaH5miNzG6xw,Rose Cafe No 2,Santa Barbara
tyt3pz0x3ZB8GXsSx1a9Aw,Roy,Santa Barbara
kfK0iQyhLIN3gOIzbLYwFw,Ruby's Cafe Santa Barbara,Santa Barbara
o0AG9SfwVaZ00cURT7Q-Ag,Ruby's Diner,Santa Barbara
AzZqXglv_puXwd4kCvM7ew,Rudy's,Santa Barbara
b1shfPbHpkeWtbGbz5iAtg,Rudy's Mexican Restaurant,Santa Barbara
VhH_MGOiWsMVOJk1LHFVXw,Rudy's Mexican Restaurant & Take Out,Santa Barbara
er6TqaBx6m2xpKJhqD74FQ,Rudy's Restaurant,Goleta
ziXR7sUrbKRCNeDqfjibUg,Rudy's Restaurant No 1,Santa Barbara
NIqFlHurHm0cj6QXczYbEQ,Rudys,Carpinteria
E8tiSAB6O4TPeVdKR0K5Ug,Rusty's Pizza Parlor,Santa Barbara
CTmAWi-W8_Id00EjHF5Uwg,Rusty's Pizza Parlor,Carpinteria
JpwG8sDNsHuD0f6NF6YuGw,Rusty's Pizza Parlor,Santa Barbara
HNACff49-kXS7l0MyLOzHw,Rusty's Pizza Parlor,Santa Barbara
xwSWtJcQkzTF6HNm_IMgcg,Rusty's Pizza Parlor,Goleta
72yw_QJwkKEjpa7CumQCeQ,Rusty's Pizza Parlor,Goleta
tA1IXs5GeNAqnJgaD4ajZA,Rusty's Pizza Parlor,Goleta
Ce6B2-CYAjGvRZe3GKyxYA,Rusty's Pizza Parlor,Santa Barbara
C-aATB7SbuwMBPN5dgjghQ,Rusty's Pizza Parlor,Santa Barbara
wO4IO1uTN65jkYdaBJCL8A,Rusty's Pizza Parlors,Santa Barbara
U7XQ4-xZf-3a5diuDILpFA,Rusty’s Pizza Parlor,Summerland
jMAQupx06hHjie54wV2yNQ,Ruth's Chris Steak House,Santa Barbara
7oPREWTlY8RIMfwT1R0YYw,SALTY at the Beach,Santa Barbara
vZG0BDPGDJxMGiXcGoVU6w,SB Munchiez,Santa Barbara
1Du1NruqJwxnzgEUHc42Jw,SB Sunshine Cafe,Santa Barbara
YXaCcpETNtxrNNK6TbUTlw,Sachi Ramen And Robata Bar,Santa Barbara
ZzI68qUPwySLG3pFeQxg6A,Sade Turkish Coffee & Delights,Carpinteria
RHgj2ssSXnS0VA7DRvKomg,Sage & Onion,Santa Barbara
Tpr8CltepNzpRpQC2JM4pQ,Sage & Onion Cafe,Goleta
NcPL-huY-Ac2VjkZ5KsSRQ,Saigon In and Out,Santa Barbara
dvs-RLII_zdcxfjoqOFJzw,Saigon Noodle House,Goleta
v5jxpGnKbx3vVxs28dgokQ,Saigon Vietnamese Restaurant,Santa Barbara
5uNCvNy9L6peKeKP1RRPyg,Saigon Vietnamese Restaurant,Santa Barbara
wFES5bGDiPANW13hNHnXOQ,Sakana Sushi Bar & Japanese,Santa Barbara
22q2wGlAmJN8MkhZl2RzRw,Sakura Express,Santa Barbara
jh40gx3wcYX0NL_i2Dip-A,Sal's Pizza,Santa Barbara
-fxH1XplVLVtWg2ZJWwRdA,Sam's To Go,Santa Barbara
EEkCKh3obNA6hE4D4pNUqQ,Sam's To Go,Goleta
aD4ysR05o5-onOjYjJ8QiQ,Sam's To Go,Goleta
SeneXbKmhHhPtzyTDPDnvA,Sam's To Go - Isla Vista,Isla Vista
DV0BJwh9qzPqcxufrA_7ag,Sam's to Go - Milpas,Santa Barbara
LuPK46HMxRYEVTXVbBCR1g,Sama Sama Kitchen,Santa Barbara
cpaMCrmG7WK10tJ4c_GXow,Sanba IM,Goleta
yy6suHtRjIg3RwsNt5vstA,Sandpiper Golf Club,Goleta
dbydQdzf0uEsvQ9y7SKT7w,Sandpiper Grill,Goleta
ALMuGwPnbAVc4SIbcmQmcA,Santa Barbara Bay Cafe,Santa Barbara
NnAfFmqKH3PBeigmuAeFNA,Santa Barbara Chicken Ranch,Goleta
eBxc95u_Gcs9bLST0UntOQ,Santa Barbara Chicken Ranch,Santa Barbara
j1yb8y-jFwpG_hW9AH3PrQ,Santa Barbara Cider Company,Goleta
COSC9JC0Vjr89CaTZuPkUA,Santa Barbara Craft Ramen,Santa Barbara
E7RtIisUoRMcADSebBgNAA,Santa Barbara FisHouse,Santa Barbara
sor6oj-nuslOcSx7di4urA,Santa Barbara Fish Market,Santa Barbara
GEGTsaKaO1R9fFB4sGS5qw,Santa Barbara Food Connection,Goleta
5dGu7C1UEPLs_FIj_Qin0g,Santa Barbara Organic Kitchen,Santa Barbara
VgAKmXE8B7J0I_O_R13UKQ,Santa Barbara Roasting Company,Santa Barbara
SZU9c8V2GuREDN5KgyHFJw,Santa Barbara Shellfish Company,Santa Barbara
3czlT5lRF9uKmGZ2rknJqA,Santa Barbara Tamales To Go,Santa Barbara
Bm-NlFiZWMCwmmz9B_rlCA,Santa Barbara Wine Therapy,Santa Barbara
HrsWLRW7sPxjeC_hDA0Diw,Santa Barbara's Wood Fired Pizza,Santa Barbara
f7sw_jTKAcFeLFJjNnHjUQ,Santa Ynez Burrito,Goleta
nYPzsOjvida-ne7swSPHpA,Santo Mezcal,Santa Barbara
sNyHfboSOs-ESN76cYFfTA,Santorini Greek Island Grill,Isla Vista
IZZ7J14VnJGyUqYH1tgT6w,Satellite,Santa Barbara
BErYojCJSO959vzaz9JclQ,Savoy Cafe & Deli,Santa Barbara
thlyktt2c7v1DyOpSVSibw,Scarlett Begonia,Santa Barbara
8MQNb0Cnkfq-G1OIViukjQ,Seagrass Restaurant,Santa Barbara
q36uZc2hQml10YGHazJaoQ,Secret Bao,Santa Barbara
4z2Frpficc3NqHkGfpMXJQ,Senor Frog's,Carpinteria
TYVln68leW7BYuVksFyB5A,Sevilla,Santa Barbara
LtxG9DTXCFpteVkD4SGBlw,Sevtap Winery Tasting Room,Santa Barbara
pKSB4wXLiS8rd1cAEgD8oA,Shaker Mill,Santa Barbara
r8tU21scBflMxWiBESPtRQ,Shang Hai,Santa Barbara
6smGb7xv5fDbBsLgW1WC2w,Shintori Sushi Factory,Santa Barbara
Un-UDVOuv1co3TMmGaumxA,Shoreline Beach Cafe,Santa Barbara
xUkr5K9vgjzvLCZBYFZ3Vg,Si Senor Taco's,Santa Barbara
18eWJFJbXyR9j_5xfcRLYA,Siam Elephant,Carpinteria
VWL9UqAKfyvGeb0AlOTusA,Silvergreens,Isla Vista
YL50DFkSKhVFyfKZgYQA8Q,Simply Pies,Goleta
--onnLZrsCazmcy2P_7fcw,Sizzler,Goleta
eGI_WepIIjYahIrMVRknfw,Sizzling Lunch,Goleta
RNzhLU8zy1L5dBkjRK4xEA,Sly's,Carpinteria
UTp0yIaYklWD5BbQKz_85A,Smithy Kitchen + Bar,Santa Barbara
LswO4EWgN99h6NEEJ7qtCA,Smoke 'N Barrel BBQ Shack,Goleta
zVxDd79gdZcfz-O14QBCrA,Snack Shack,Santa Barbara
AmAc0eD6lyVyb7QdOAO1Mg,Soho Restaurant & Music Club,Santa Barbara
Qsd_S2f7fNFqngx2amRE7A,Sojourner Cafe,Santa Barbara
NWwVZnCb8-Oh9QWWAb2T2Q,Somerset,Santa Barbara
_kJzi_k6LwtE3phJFxNOzA,Sorriso Italiano,Isla Vista
fiXeirZ9GpJxe7yRpuKiBg,Soul Cal Smokehouse,Santa Barbara
tSmUxIto8yAqijDgsjLBRQ,South Coast Deli - Santa Barbara,Santa Barbara
-r6nmLB5Vi2TLQCxh0_dtw,South Coast Deli- Carrillo,Santa Barbara
gjCxTVItFxk46rCZ-YaiFA,South Coast Deli- Chapala,Santa Barbara
69_5ZefofuhXv2ymn-xc9A,South Coast Deli- Isla Vista,Isla Vista
BVzFvRrgMpL62oPIqGvLMg,South Coast Deli-Goleta,Goleta
qsc66GLioJicWLYn7VG9LQ,Spa Café,Goleta
iAE5tMDs1XSudlEzG-Z3aA,Spice Avenue,Santa Barbara
B3dzK9OqrT_sN0FNQs_OgQ,Spiritland Bistro,Santa Barbara
3fpAmsSuEFNF29UUPpgwlw,Spudnuts & Bagels,Santa Barbara
425FOxIzHPcOB0niWc6-1w,Spudnuts Donuts,Santa Barbara
z5N7vgaNSBpjKT_gbY53sw,Spudnuts Donuts,Goleta
bd0ew6pTvlP4f5KRfWK5jw,Square One,Santa Barbara
9D1Vuxuh-hvwkYBrqje1nA,Stacky's Seaside,Summerland
Swk_Fdv-gRY8zUT2ft18Kg,Starbucks,Santa Barbara
_T8tOBDr3NKNxd0yl5GwjA,Starbucks,Goleta
9_uigKs9GCwg9dFKkq_Kfg,Starbucks,Santa Barbara
NmJX_LZ7ShIZqspI31RVZA,Starbucks,Santa Barbara
r5sQtvsO4OVJgEH5H3uEAg,Starbucks,Santa Barbara
urEO2v7ydkJ-j9tUUmXpZQ,Starbucks,Goleta
uvb3NcpqBEaCrrcyfNF-wA,Starbucks,Carpinteria
XSL9RuLwRTyhNUwUo7WAPw,Starbucks,Santa Barbara
soaZ7_oU7xcphlw6gpWblg,Starbucks,Santa Barbara
KiE0h68HGOO7ZXAqkMBdiw,Starbucks,Santa Barbara
i9ASBmmIJS3RjN_UP-TtKw,Starbucks,Santa Barbara
NCHUoBAMTDqI754PICPN9A,Starbucks,Isla Vista
Aj44kUBmEfJlUsGCvKJKtw,Starbucks,Santa Barbara
elX9a3nvGMSweRaMWgSb0Q,Starbucks,Santa Barbara
KIpghikMrBbxx75tx_ZJUw,Starbucks,Santa Barbara
S7Cl9gYqaC9jlw32yd4_Yg,Starbucks,Santa Barbara
_tTKZJ89dS404ZEVnHa-Cw,Starbucks,Goleta
3-dQbvti2EpSfs9jKcyIjQ,State & A Bar and Grill,Santa Barbara
r926yelr_EJAKQCjdD6AWA,State & Fig,Santa Barbara
mHmIoIGOfpidrS1fYQ9PbQ,State Street Coffee,Santa Barbara
XYxSB4DQ48O7J6AsnS-Ddg,State Street Wine Bistro,Santa Barbara
yHtS6dj20tl3ht32w6K6Qw,Stateside Restaurant & Lounge,Santa Barbara
TzNk1TcWLZn0JCpO83hBAA,Stella Mare's,Santa Barbara
R0U0K_qvwOQbQwPhhKw4Ew,Steve's Patio Cafe,Santa Barbara
Vc-hDuD19_eeJ8ULZmLSCw,Stone Age Restaurant,Santa Barbara
aFhPwy7OhyKah4cJY2QdEQ,Stonehouse Restaurant,Santa Barbara
-ALqLSTzkGDMscHdxA1NgA,Su Casa Fresh Mexican Grill,Santa Barbara
nqsrL6BuIevb285dbdXjjA,Subway,Goleta
1lwulkAD5htni3rbHW8oeg,Subway,Santa Barbara
Hqz96v1ymucUKNzIWfEKXw,Subway,Santa Barbara
hxghdsVS3nJr1Y_KMobfeg,Subway,Goleta
9JR9Ht6IX1r2jPPG689JyA,Subway,Santa Barbara
L9XvUfEWfjEmOJAd21o6rA,Subway,Isla Vista
FjVAwrTr0AMfs78pDLamtA,Subway,Goleta
kAGknILVe6xCv9a2uc5JHw,Subway,Carpinteria
VciWUuWgNshjkRDPHiFCoQ,Subway,Santa Barbara
QfXEdQpBojorGinfCnrKTA,Subway,Santa Barbara
VC4jqq8Hu1_RjBFt8nHD2Q,Sugar Cat Studio,Santa Barbara
FdoqtMadj4ybDAL7S-yUBQ,Summerland Beach Cafe,Summerland
jR3sTUWCPuOCWpdm8Pn-wQ,Sun Sushi,Santa Barbara
hEpRFnkUl4C6NVOVSMiTVg,Sunny Asian Restaurant,Santa Barbara
HGRR2w9KddspVBYA-4bSlQ,Sunnyside Market & Deli,Santa Barbara
M_0k-h3euD5T1Pv6vQwEMQ,Sunset Grille,Carpinteria
DJKYqYmhl9xuSlmkS4r0Eg,Sup & Jus,Goleta
BaWVwChTW_MqkKru_WZp3g,Super Cuca's Restaurant,Santa Barbara
jZncFsMQdrq268OHq_Q6uw,Super Cuca's Taqueria,Santa Barbara
_vLfidpLDYHfZ_KnFZ75Lg,Super Cucas,Isla Vista
aQBWiMlM2nEIx3EIjLRGBg,Surf Dog,Carpinteria
8r_n8JdKQ0gePm2neSkL7A,Sushi Ai,Goleta
bVaRZDHkWdsHuARGxxpREw,Sushi Bar 29,Santa Barbara
UCf1qieF9Lss61Te-Qnacg,Sushi Cafe,Santa Barbara
EXYbKA1tocvOK_1tXxZXLA,Sushi GoGo,Santa Barbara
vC2qm1y3Au5czBtbhc-DNw,Sushi Teri,Carpinteria
lZ44dxn1TCzJaVBa8Ze8DQ,Sushi Teri,Goleta
jssubXBNkiSJIhbKuDtmpQ,Sushi Teri House,Santa Barbara
XwnkfMUiyH-OsJXbmbOK5g,Sushi Tyme,Santa Barbara
4IqrY1mXK65HgrrgkpE-cw,Sushi | Bar Montecito,Montecito
MiMRlsXOpHJMSTDAuw8s1w,Su’s Bowl,Isla Vista
F3dxQiOwN55rSLw-BNSq6A,Sweet Alley,Goleta
spm1KEE-5jAJVTE0ldpzFA,Sweet creams,Santa Barbara
8RlO6NuhWzXktp-1croq5A,Szechuan Restaurant,Santa Barbara
TeUEijNG9w8m2fNaE7J1TA,TAP Thai Cuisine,Goleta
P_QAD4_iMgqTaWd5On_n3g,TAP Thai Cuisine,Santa Barbara
vDBfhX1XI4uRWBCQQNRsUg,TAP Thai Cuisine,Santa Barbara
PsO9LleYQJlFc_r-DJxVzg,Taco Bell,Santa Barbara
d35qSICZEJDIuGUIUIbkgw,Taco Bell,Goleta
w79qtK0PpeDWrnY7E-uTRg,Taco Bell,Santa Barbara
e8IBUW8tO5XlmgD4fSMtqA,Taco Bell,Goleta
5tkZfqkwx6axbN9P5UlC8w,Taco Bell,Carpinteria
OdRkeCycTpMRow9XUXVNWw,Taco Bell,Santa Barbara
IDyJPdJ-zTXJ_FSSOMOgbg,Taco's To Go,Carpinteria
VqcHpG3ODZ4KHBhbxcL4-Q,Tacos Don Roge,Carpinteria
MG0IlmvAILSzRE4E1gk5hA,Tacos El Rey,Santa Barbara
ZYqNIWch6Ik9wLZCa1hxkw,Tacos Pipeye,Santa Barbara
-H-fZonTLitwHFY_PLAIjA,Taffy's Pizza,Santa Barbara
42cHjHD6Kkv7Ms3-lLsimw,Takenoya,Goleta
v4AMcIZ--hXZuJIg3luUgg,Tamira,Santa Barbara
Kg71HUigI1rnY3UMFiLx0w,Tangonadas,Santa Barbara
4yBeWUqxuru02oZccjDN7Q,Taqueria Altamirano,Santa Barbara
uO39--k_hrCFgZh-Bl8m8A,Taqueria Cuernavaca,Santa Barbara
wvD7TOuE-qUhkyXoi8K8hA,Taqueria El Bajio,Santa Barbara
RKuAfE06rDcetvOTI5MbbA,Taqueria El Buen Gusto,Santa Barbara
QBuyT7RmnVj2AnS3NfxIBg,Taqueria El Buen Gusto,Carpinteria
GyWxMEMzRZJ-mb6OAq7jyA,Taqueria El Pastorcito,Santa Barbara
N-CBZKO37y_WSUN7ZMNGkg,Taqueria El Pastorcito,Santa Barbara
hRoAwkrCWaqjBuYs4i9EYw,Taqueria La Colmena,Santa Barbara
ygZyTUWS4dbVL8d6vAiN4A,Taqueria Rincon Alteno,Santa Barbara
vNRTLUP22o1X3sMURoiB9A,Taqueria Rincon Alteno,Carpinteria
sk0IM8koYo1o9-k_rpkmxQ,Taqueria Santa Barbara,Santa Barbara
iuTj4Se42VUto09Stkiq4A,Teavana,Santa Barbara
FpNhzu3w0XgyedhOLDuK8g,Teddy's By The Sea,Carpinteria
rPVmM0aJbC6lU_mnDiZ2Rw,Tee-Off Restaurant and Lounge,Santa Barbara
6HKIfenWg3zt2CYx4D5r_Q,Tepeyac Taquitos,Santa Barbara
YB689VFiOlzUTBRPiauDFA,Terraza Cafe,Santa Barbara
1U8Kt44FIkC7RnJsNjaMTA,Teru Japanese Cuisine,Santa Barbara
j_m8zce-jSRQn5JmC633GQ,Test Pilot,Santa Barbara
kV1u9p8AEV7ItPlgXVODxA,Thai Kitchen,Santa Barbara
NTLvzcGNm4IUF_yXIwIhvA,Thario's Kitchen,Carpinteria
ctelO_ItYaUjIzD_AxZByg,The Bak Door,Goleta
fLfU-Gw7eWx-7kHQh2tH9A,The Barbecue Company,Carpinteria
kHOXo-IZSpixpctmHsGlyA,The Beach Grill at Padaro,Carpinteria
ctVn7wMvJX8f4Z9SnOnrHw,The Bistro,Santa Barbara
8Vo6LN9gqULhXzoxj5k6kQ,The Black Sheep,Santa Barbara
FH1sTH13rupNdANai7JFxA,The Bourbon Room,Santa Barbara
QNoFrASBpqW8dzdAEIYjNQ,The Brown Pelican,Santa Barbara
DbYZpG1O8Qknfk_IqXtHxg,The Cliff Room,Santa Barbara
oS02owt-XB2RtDbogYyn-A,The Coffee Bean & Tea Leaf,Santa Barbara
C9_UPkwXYx9B3fxNLkCHgA,The Coffee Bean & Tea Leaf,Santa Barbara
0f0l62WKla-j2cfnPn7P2Q,The Coffee Bean & Tea Leaf,Goleta
etqiTJ31Bl3Fuh3CWTSHxw,The Coffee Bean & Tea Leaf,Santa Barbara
-TSPsir3LSLO9vVBkvkqUw,The Coffee Bean & Tea Leaf,Carpinteria
6afesz8yZhjOgijkWl4jig,The Coffee Bean & Tea Leaf,Santa Barbara
ISptOKAGjQnnawYFOz3e4A,The Creekside Bar,Santa Barbara
wMZAnrfwV-qHiV5zdTSrzw,The Creekside Restaurant & Bar,Santa Barbara
ycbmvmBYk4w_ZmdrPL0tBQ,The Cruisery,Santa Barbara
R_8S3Iuhpzoi3nM-xq3kcw,The Daily Grind,Santa Barbara
yEmEDomLUofVtbZoUeFV5g,The Daily Grind Coffee & Tea Station,Santa Barbara
fiQxkb1pfPpvrr0oYYYBcA,The Daisy Restaurant,Santa Barbara
OM5beWRkxZSu1TShUC3EDw,The Drunken Crab,Santa Barbara
7Bu1EQENC0M77VcU-jxATA,The Fig Grill,Goleta
o7NjFfP5ENPBLXsSnBcrlg,The French Table,Santa Barbara
cOoTIQ0RcudE1R5aRVZzdw,The Garden Market,Carpinteria
eCW_2UoyT2xxgcFGX8OyEw,The Good Bar,Goleta
4kfbEcAMepvkjt3H7INYBg,The Good Lion,Santa Barbara
O8rIa0Wvapju2iC9T1Hp8Q,The Good Plow,Carpinteria
dYNKHYBxA_SQZBrCKZi4JA,The Grilled Cheese Truck Stop,Goleta
EUzWWnvcx1pkkWxk2XV6QA,The Habit,Isla Vista
qyXcWGL5-bU_uV2VKxqzTw,The Habit,Santa Barbara
9u79dIXLQzmt9rnOZEnBaQ,The Habit Burger Grill,Santa Barbara
6EPPtwJR1kdIfHiCjzCzuw,The Harbor Restaurant,Santa Barbara
UiJiURqivPDuvMsFgRF3yQ,The Honey B,Santa Barbara
r2IhvKZQ_wLR5mLBnPOilg,The Honor Bar,Santa Barbara
USVks6B2Xkf0WLmLIiXqMA,The Hungry Cat,Santa Barbara
E6HHiJMCpTkjOsSly3kzeA,The Imperial,Goleta
9fJziJ3o9-QXKuKolg7yEA,The India Club,Goleta
1rC0hBT49gVljFQYTIGIaA,The James Joyce,Santa Barbara
oGDGlUbOjHxmmCh8ZYcDCg,The Lark,Santa Barbara
oTcezJoCe30NrwiNFsoLXQ,The Little Door - Santa Barbara,Santa Barbara
u9oG6CVhS9dJR5ZHS5q23A,The Little Things Bakery,Santa Barbara
4KAuy-zNBxD9QvnkldwEww,The Marquee,Santa Barbara
7tO1ZfWN6OEo1pWtdgxfqA,The Melting Pot,Santa Barbara
p5rXRkSJtAKcWd4GY71avQ,The Mex Authentic,Santa Barbara
c_a38vt6v2tRq-VjdTZHZw,The Monarch,Santa Barbara
lu2UpRHLBZfvLG_caNEHKQ,The Natural Cafe,Santa Barbara
Eqi8jrVowPBlCKAInDfFRw,The Natural Cafe,Goleta
k6Ptrc94R-Mk549pDEVTFA,The Natural Cafe,Santa Barbara
gAtJa5l8DC_IEBIp7ioTMw,The New Black BBQ,Santa Barbara
wb9P0ipW4ysbgNA9jIl3bg,The Nugget,Summerland
VfH9vj-kkAiAwvKYCKzQ0g,The Nugget Bar & Grill,Carpinteria
o9dB3ptlB9qdiOvJzMeSLw,The Nugget Bar and Grill,Goleta
4xBkP-W_WaOzBiP8yD7yvg,The Nugget Bar and Grill,Santa Barbara
bbEXAEFr4RYHLlZ-HFssTA,The Original Habit Burger Grill,Goleta
edJoBsse6nsF0BYh6pATAg,The Palace Grill,Santa Barbara
c8BFvdscjkhieg0C_rx6vg,The Palms,Carpinteria
3XjwPkcbuhssRwZKnoYOyQ,The Pan,Santa Barbara
wX4ap0Qy5ZK6Hy2iKvBqXA,"The Pasta Shoppe, LLC",Santa Barbara
a9K3jxNUUe6jr1uh8FsakQ,The Patio Cafe Santa Barbara,Santa Barbara
q75UQjNm6AEK4XNnkDLxTQ,The Project -- Corazón Cocina & Taproom,Santa Barbara
bkCM8JR0ti4WHtG19DKgfA,The Pub,Santa Barbara
j8c8WFqySY1eybnkJfgjSg,The Revere Room,Montecito
e63pcbZaXxSY_YyhBol-bw,The Roundhouse,Santa Barbara
yqJuEIGZpA9ILqCuBCWDkQ,The Savoy,Santa Barbara
jfRq1KtjEGyPoMo9HZVw2Q,The Set,Santa Barbara
SYHDOHRNAH-2xsw3XB5qbg,The Shop Kitchen,Santa Barbara
nTZuJSfwCoNOyA1yS3rbOQ,The Silver Bough,Santa Barbara
onLwomlGswMhhmOEAeAVEg,The Spot,Carpinteria
NWiDQblpKeZwcHio6oEzUA,The Study Hall,Isla Vista
