business_id,name,city,address,yelp_rating,median_price,dataset_reviews,avg_sentiment,dataset_avg_rating,value_score
IQPsL4ZKgYpvuN0BJn_yhQ,Mundos,Santa Barbara,901 N Milpas St,4.5,2.0,64,0.828125,4.28125,2.140625
IRyKDIF51M0GcqS8yfPcYA,Mesa Cafe,Santa Barbara,1972 Cliff Dr,4.0,2.0,384,0.7057291666666666,3.7578125,1.87890625
ISptOKAGjQnnawYFOz3e4A,The Creekside Bar,Santa Barbara,4444 Hollister Ave,4.0,1.0,16,0.8125,3.8125,3.8125
IUgQmteI-mbt_qjL2ZENKA,Epiphany Restaurant,Santa Barbara,21 W Victoria St,3.5,3.0,29,0.6206896551724138,3.5517241379310347,1.1839080459770115
IZJacI6XEUxy3_wbW76Qfw,Chili's,Goleta,6950 Market Place Dr,2.5,2.0,202,0.3564356435643564,2.599009900990099,1.2995049504950495
IZZ7J14VnJGyUqYH1tgT6w,Satellite,Santa Barbara,1117 State St,4.5,2.0,163,0.901840490797546,4.613496932515337,2.3067484662576687
Ifw5wqcChnL4zBigtR7NKA,El Sitio,Goleta,102 S Fairview Ave,3.5,1.0,80,0.6125,3.4,3.4
IoAubn7CpU2rqcURxUo1MA,Barb's Pies,Santa Barbara,18 E Cota St,4.5,2.0,169,0.9408284023668639,4.6982248520710055,2.3491124260355027
IofBnKUFeC1Z2uyFOTxNDw,JR's BBQ,Goleta,4444 Hollister Ave,4.0,2.0,7,0.8571428571428571,4.142857142857143,2.0714285714285716
IoihJkcF2FcE-sHOneat-A,Petit Valentien,Santa Barbara,"1114 State St, Ste 14",4.0,2.0,355,0.7830985915492957,4.098591549295775,2.0492957746478875
J52h9uXJgEKyIz0iq8S0Xw,Piano Gastrolounge,Santa Barbara,129 E Anapamu St,3.5,3.0,24,0.625,3.25,1.0833333333333333
JD4yd4N8HCDziaJKJXk2yA,Tori's Oatmeal Lounge,Goleta,"555 Storke Rd, 3301",2.5,1.0,5,0.4,2.6,2.6
JSrab1rTrhBq0X80o6fPrQ,Red Pepper Restaurant,Goleta,282 Orange Ave,4.0,2.0,347,0.7752161383285303,3.962536023054755,1.9812680115273775
JUruKsTe0fdPbQHCT8XTug,Root 217,Goleta,1180 UCen Rd,3.0,1.0,33,0.5757575757575758,3.272727272727273,3.272727272727273
JZrspVMm79n_iHTYftkI0g,La Tapatia Bakery,Santa Barbara,832 N Milpas St,4.0,1.0,56,0.7678571428571429,4.035714285714286,4.035714285714286
Ji3XN5gL1aBlbhtFEGpMFA,Mollie's,Santa Barbara,1218 State St,3.5,2.0,137,0.6496350364963503,3.664233576642336,1.832116788321168
JjmmSW_QQh2Db4fuIEMATA,Persona Pizzeria,Santa Barbara,905 State St,4.0,2.0,648,0.7283950617283951,3.9675925925925926,1.9837962962962963
JpwG8sDNsHuD0f6NF6YuGw,Rusty's Pizza Parlor,Santa Barbara,111 State St,3.0,2.0,167,0.5269461077844312,3.191616766467066,1.595808383233533
Js3m_GdqNUGnEgXJ8WMtfQ,Hana Kitchen,Santa Barbara,503 State St,3.0,1.0,258,0.5232558139534884,3.135658914728682,3.135658914728682
JxVPdQrAac7qNUnwse7xcw,L's Kitchen,Santa Barbara,121 E Yanonali St,5.0,1.0,13,0.9230769230769231,4.769230769230769,4.769230769230769
KMBCvNByuzXlPoNzHeBhZw,6831 AA Hollister Ave,Goleta,"250 Storke Rd, Ste E",3.0,1.0,17,0.6470588235294118,2.823529411764706,2.823529411764706
KMuVQ8E4VIhdjwDo5jPPcg,Montecito Confections,Montecito,"1150 Coast Village Rd, Ste E",4.5,2.0,26,0.7692307692307693,4.538461538461538,2.269230769230769
KU4zXPo6v8c3N_l14wivQA,Jade Restaurant,Santa Barbara,3132 State St,3.5,2.0,15,0.6,3.2666666666666666,1.6333333333333333
KcGCtmMca0EjY_wCv_HN4Q,Mercury Lounge,Goleta,5871 Hollister Ave,4.0,2.0,158,0.8164556962025317,4.113924050632911,2.0569620253164556
KdNQZQaMd4rKjNphqGHX6A,Kahuna Grill,Goleta,7010 Market Pl Dr,4.0,1.0,198,0.7474747474747475,3.8686868686868685,3.8686868686868685
Kg71HUigI1rnY3UMFiLx0w,Tangonadas,Santa Barbara,"1014 State St, Ste B",4.5,1.0,69,0.8985507246376812,4.579710144927536,4.579710144927536
KiE0h68HGOO7ZXAqkMBdiw,Starbucks,Santa Barbara,1015 De La Vina St,2.5,1.0,36,0.3888888888888889,2.6944444444444446,2.6944444444444446
Ksz_jsyyK3Zjlq_Cz81ZBA,Adama Vegan Comfort Cuisine,Santa Barbara,428 Chapala St,4.0,2.0,245,0.7306122448979592,3.942857142857143,1.9714285714285715
KxTipxTtvRDOntfze34NPw,Ye Olde Butcher Shop,Santa Barbara,4317 State St,2.0,1.0,22,0.3181818181818182,2.0,2.0
L4-_gPiqsuX50JN_-qUhNQ,Jeannine’s American Bakery & Restaurant,Santa Barbara,1 State St,5.0,2.0,41,0.9512195121951219,4.780487804878049,2.3902439024390243
L6nIOUwcTGgQKExGHmvTzQ,Noodle City,Goleta,5869 Hollister Ave,3.5,1.0,498,0.6566265060240963,3.5963855421686746,3.5963855421686746
L8rhRyXtpq2nCE0il1KN_g,Coral Tree Cafe,Santa Barbara,5221 Cheadle Hall,3.0,1.0,29,0.5172413793103449,3.103448275862069,3.103448275862069
L9CFXQbU79r6PK8Cy9aAgA,Gimeal Cafe,Goleta,5892 Hollister Ave,4.5,2.0,311,0.8745980707395499,4.363344051446945,2.1816720257234725
L9QTAucz_in5f-ufCrvb1Q,Live Culture,Santa Barbara,"Paseo Nuevo Mall, 11 W De La Guerra",3.5,2.0,43,0.7674418604651163,3.7209302325581395,1.8604651162790697
L9XvUfEWfjEmOJAd21o6rA,Subway,Isla Vista,"888 Embarcadero Del Norte, Ste C",2.5,1.0,20,0.4,2.7,2.7
LDrs5hQmJw0mzlIi5Wu9aA,Euphoria Hookah Lounge,Santa Barbara,"434 E Haley St, Ste A",3.0,1.0,12,0.5833333333333334,3.0833333333333335,3.0833333333333335
LEo6sBsQz3xrpKW-DQjTWQ,Panda Express,Santa Barbara,University Center Bldg 558,2.5,1.0,18,0.3333333333333333,2.7222222222222223,2.7222222222222223
LIqjZ2fGRbjjMy0ezyuKSQ,Frankland's Crab,Santa Barbara,1295 Coast Village Rd,3.5,2.0,30,0.5333333333333333,3.2,1.6
LKM0wL3GMsi8NwEdz-_n8w,Kyle's Kitchen,Goleta,5723 Calle Real,4.0,1.0,461,0.7787418655097614,4.065075921908893,4.065075921908893
LMm555z8BReDxgkpF_TEug,Park Place Deli,Santa Barbara,403 W Pueblo St,4.0,1.0,9,0.8888888888888888,4.111111111111111,4.111111111111111
LdXB3D3gl3ckxZutLmen1g,Miso Hungry,Santa Barbara,134 E Canon Perdido St,4.0,2.0,279,0.7885304659498208,4.0,2.0
LgSEHsI9DKyeGVGtn61tEg,Ana's Taco Bar,Santa Barbara,505 State St,3.0,1.0,88,0.5568181818181818,3.159090909090909,3.159090909090909
LlGIlNJE2Nv_PXkH7l4Wmg,Lilly's Tacos,Goleta,"290 Storke Rd, Ste D",4.5,1.0,527,0.855787476280835,4.413662239089184,4.413662239089184
LsniEK_m_Jbj7JMbT4eRxQ,101 Deli,Santa Barbara,130 N Calle Cesar Chavez,4.5,1.0,28,0.8571428571428571,4.607142857142857,4.607142857142857
LswO4EWgN99h6NEEJ7qtCA,Smoke 'N Barrel BBQ Shack,Goleta,"Camino Real Marketplace, 6920 Marketplace Dr",2.0,2.0,69,0.2318840579710145,2.2028985507246377,1.1014492753623188
LtxG9DTXCFpteVkD4SGBlw,Sevtap Winery Tasting Room,Santa Barbara,23 E Canon Perdido St,4.0,2.0,312,0.842948717948718,4.166666666666667,2.0833333333333335
LuPK46HMxRYEVTXVbBCR1g,Sama Sama Kitchen,Santa Barbara,1208 State St,4.0,2.0,492,0.717479674796748,3.932926829268293,1.9664634146341464
LwCcNUqX-BEMBd6Xj-JlvA,Los Gallos,Santa Barbara,2009 De La Vina St,4.0,1.0,54,0.7962962962962963,3.888888888888889,3.888888888888889
M3LZKA-tVFRJyPeKA3_2OA,Merci To Go,Santa Barbara,1024 Coast Village Rd,4.5,2.0,9,1.0,4.666666666666667,2.3333333333333335
M9kbUs_xPc9HnU-O6qZX1g,Lettuce B. Frank,Santa Barbara,413 State St,3.5,1.0,23,0.6521739130434783,3.4347826086956523,3.4347826086956523
MAIfD4kJDCydgoD1l2b_vw,Corks n' Crowns,Santa Barbara,32 Anacapa St,4.0,2.0,280,0.8035714285714286,4.0,2.0
MCsD2G2R0udfzg9FTltUTA,New Baja Grill,Goleta,7024 Market Place Dr,4.0,1.0,54,0.7962962962962963,3.7962962962962963,3.7962962962962963
MG0IlmvAILSzRE4E1gk5hA,Tacos El Rey,Santa Barbara,5 W Haley St,4.5,1.0,66,0.9242424242424242,4.590909090909091,4.590909090909091
MJI-bNIn3QDgiGggm9Wp1w,Moby Dick Restaurant,Santa Barbara,220 Stearns Wharf,3.0,2.0,887,0.47125140924464487,2.947012401352875,1.4735062006764374
MOowZBGbgn7FrTol3dvrlg,Nectar Eatery & Lounge,Santa Barbara,20 E Cota St,4.0,2.0,136,0.8308823529411765,4.25,2.125
MX2YGruhd0sMNHZGK7p5-Q,Bella Vista,Santa Barbara,1260 Channel Dr,4.0,3.0,265,0.7283018867924528,3.9283018867924526,1.3094339622641509
M_0k-h3euD5T1Pv6vQwEMQ,Sunset Grille,Carpinteria,4558 Carpinteria Ave,3.0,2.0,18,0.7222222222222222,3.3333333333333335,1.6666666666666667
MbzgGsMQpGyVrUJXi_Jw0Q,Dawn Patrol,Santa Barbara,324 State St,4.0,2.0,819,0.8107448107448108,4.240537240537241,2.1202686202686203
MmN1qpG224QxOeq72DpN2g,Aldo's Italian Restaurant,Santa Barbara,1031 State St,3.0,2.0,312,0.4935897435897436,3.0865384615384617,1.5432692307692308
MnAn9IDCGMTXFqUqJ5P53Q,Giovanni's Pizza,Santa Barbara,1905 Cliff Dr,3.5,2.0,86,0.6744186046511628,3.616279069767442,1.808139534883721
N-CBZKO37y_WSUN7ZMNGkg,Taqueria El Pastorcito,Santa Barbara,4427 Hollister Ave,4.0,1.0,69,0.6666666666666666,3.9420289855072466,3.9420289855072466
NAWO3P0rl396h0kdRXwuFA,JSB Cafe at Santa Barbara City College,Santa Barbara,721 Cliff Dr,4.0,1.0,16,0.75,3.875,3.875
NCHUoBAMTDqI754PICPN9A,Starbucks,Isla Vista,888 Embarcadero Del Norte,3.0,1.0,104,0.47115384615384615,3.1923076923076925,3.1923076923076925
NIQWO-Q_F598XlAvZnFVCA,Eureka!,Santa Barbara,601 Paseo Nuevo,4.0,2.0,1030,0.6796116504854369,3.746601941747573,1.8733009708737864
NIqFlHurHm0cj6QXczYbEQ,Rudys,Carpinteria,1001 Casitas Pass Rd,3.0,2.0,131,0.4351145038167939,2.885496183206107,1.4427480916030535
NMnn6FJkW802ldqdgScVxQ,Las Aves Cafe,Santa Barbara,2220 Bath St,3.5,2.0,39,0.6666666666666666,3.6666666666666665,1.8333333333333333
NTLvzcGNm4IUF_yXIwIhvA,Thario's Kitchen,Carpinteria,3807 Santa Claus Ln,4.5,2.0,142,0.8661971830985915,4.556338028169014,2.278169014084507
NTWgjXi0ggOQnTOS1bTjEw,Le Bon Cafe,Santa Barbara,138 E Canon Perdido St,4.0,1.0,5,0.8,3.8,3.8
NWiDQblpKeZwcHio6oEzUA,The Study Hall,Isla Vista,6543 Pardall Rd,3.0,1.0,43,0.46511627906976744,2.86046511627907,2.86046511627907
NWwVZnCb8-Oh9QWWAb2T2Q,Somerset,Santa Barbara,7 E Anapamu St,3.5,4.0,102,0.6372549019607843,3.5588235294117645,0.8897058823529411
NcPL-huY-Ac2VjkZ5KsSRQ,Saigon In and Out,Santa Barbara,424 State St,3.5,2.0,19,0.7894736842105263,3.736842105263158,1.868421052631579
Ng4PxR9WVdbnDGC50PbzwQ,Jersey Mike's Subs,Goleta,7034 Market Place Dr,3.0,1.0,89,0.47191011235955055,2.898876404494382,2.898876404494382
NmJX_LZ7ShIZqspI31RVZA,Starbucks,Santa Barbara,1046 - A Coast Village Rd,3.5,1.0,89,0.550561797752809,3.2247191011235956,3.2247191011235956
NnAfFmqKH3PBeigmuAeFNA,Santa Barbara Chicken Ranch,Goleta,149 N Fairview Ave,3.5,1.0,131,0.6412213740458015,3.5267175572519083,3.5267175572519083
Nq4k3dnfiOMT_UrOL9xO-A,Ming Dynasty Restaurant,Goleta,"290 Storke Rd, Ste G",3.0,2.0,239,0.5104602510460251,3.071129707112971,1.5355648535564854
NynM3SwsOMFJryABCKuOlg,All India Cafe,Santa Barbara,431 State St,3.0,2.0,88,0.4318181818181818,2.840909090909091,1.4204545454545454
O0kQGkmlllaN7oU6sQyzPA,Flir Cafe,Goleta,"6769 Hollister Ave, Bldg 6775",4.5,1.0,22,0.8181818181818182,4.454545454545454,4.454545454545454
O2lFAWD2WXXx5EKkzPutWQ,Your Place Thai Restaurant,Santa Barbara,"22 N Milpas St, Ste A",4.0,2.0,441,0.7301587301587301,3.857142857142857,1.9285714285714286
OCW1gs6Rjn90_x5EV0PuaA,Fox Wine,Santa Barbara,120 Santa Barbara St,4.5,2.0,69,0.8115942028985508,4.304347826086956,2.152173913043478
ODvaMIpjD6bHiwQ9-kmECw,Vices & Spices From Around the World,Santa Barbara,3558 State St,4.5,1.0,83,0.8313253012048193,4.385542168674699,4.385542168674699
OFfJsY9KeOyelk46m_jzzw,Blue Tavern,Santa Barbara,119 State St,4.0,2.0,147,0.6938775510204082,4.006802721088436,2.003401360544218
OJ9DJLWvQV0h-ZU07QEKag,Gelato n More,Santa Barbara,1222 State St,4.0,2.0,128,0.765625,4.015625,2.0078125
OM5beWRkxZSu1TShUC3EDw,The Drunken Crab,Santa Barbara,416 State St,4.0,2.0,613,0.7732463295269169,4.143556280587275,2.0717781402936377
OODq_Mki-e929E8NfPc7-Q,Whitefoot Meat Market,Santa Barbara,"336 N Milpas St, Ste E",4.5,1.0,10,0.8,4.3,4.3
OPQkUsUdLN_PPAW6IyEJLQ,Chino's Rock & Tacos,Santa Barbara,714 State St,3.5,1.0,18,0.6666666666666666,3.388888888888889,3.388888888888889
OdRkeCycTpMRow9XUXVNWw,Taco Bell,Santa Barbara,3771 State Street,2.0,1.0,5,0.6,2.2,2.2
Oeaerj6kDDBRGnUh0wLAvA,Woody's BBQ,Santa Barbara,5112 Hollister Ave,3.0,2.0,296,0.44932432432432434,2.831081081081081,1.4155405405405406
OrU9wTeHJSLMwyGqYg4FAA,Arch Rock,Santa Barbara,608 Anacapa St,4.0,2.0,637,0.7315541601255887,3.783359497645212,1.891679748822606
Ow29cE1wS-_LrfN7jEuDPA,Ahi Sushi,Santa Barbara,3631 State St,3.5,2.0,141,0.6524822695035462,3.4397163120567376,1.7198581560283688
OyFxR5E2HBy-K2-0AxCtFg,Domino's Pizza,Santa Barbara,1808 Cliff Dr,2.0,1.0,43,0.20930232558139536,2.1627906976744184,2.1627906976744184
OzGk7arJv6FPrWqaYSvyKQ,Choi's Oriental Market,Santa Barbara,"185 S Patterson Ave, Ste D",4.5,2.0,178,0.8820224719101124,4.466292134831461,2.2331460674157304
PFEC0Z-5rT7l_DR6cySCOQ,The Tully,Santa Barbara,1431 San Andres St,4.5,1.0,19,0.9473684210526315,4.7368421052631575,4.7368421052631575
PGVZjuHpB5s5jFMKqKdCmw,Our Daily Bread,Santa Barbara,831 Santa Barbara St,3.5,2.0,36,0.6666666666666666,3.4722222222222223,1.7361111111111112
PHSda9zEwtFicCICD6TP1A,Luna Grill,Santa Barbara,"3925 State St, Unit A",4.0,2.0,241,0.6348547717842323,3.7302904564315353,1.8651452282157677
PNVbv2kyUIHeJTDPis2gRg,Los Agaves,Goleta,7024 Market Pl Dr,4.0,2.0,474,0.7383966244725738,4.0210970464135025,2.0105485232067513
POSwCH5XrPTMRILJaNAjAQ,Champagne Room,Santa Barbara,7 W Haley St,5.0,2.0,35,0.9142857142857143,4.771428571428571,2.3857142857142857
PPcz-0UtIJ8O7xDT551y2g,Intermezzo By Wine Cask,Santa Barbara,819 Anacapa St,4.5,2.0,144,0.8680555555555556,4.444444444444445,2.2222222222222223
PR9GKW_tKuQGIAB_aeFPJw,Ike's Place,Goleta,6530 Seville Rd,4.0,1.0,166,0.7831325301204819,4.0843373493975905,4.0843373493975905
PVo1orQ9R7ZHfg90QACh-w,Your Choice,Santa Barbara,3404 State St,4.0,2.0,355,0.8028169014084507,4.107042253521127,2.0535211267605633
PWWGbkPC_agn-4s1Hv1W5A,Handlebar Coffee Roasters,Santa Barbara,128 E Canon Perdido St,4.5,2.0,1065,0.9107981220657277,4.571830985915493,2.2859154929577463
PZIVcSuN-G_I6oG6EVKntQ,Anchor Woodfire Kitchen,Santa Barbara,119 State St,3.5,3.0,62,0.7580645161290323,3.7096774193548385,1.2365591397849462
P_QAD4_iMgqTaWd5On_n3g,TAP Thai Cuisine,Santa Barbara,3130 State St,3.5,2.0,341,0.6744868035190615,3.718475073313783,1.8592375366568914
Pf_7rI6TnV8M_btOBBLg5w,El Sitio,Goleta,7398 Calle Real,4.0,1.0,59,0.7627118644067796,3.983050847457627,3.983050847457627
PgtqA056auCp5EbcZMbXPQ,Trattoria Mollie,Santa Barbara,1250 Coast Village Rd,3.5,3.0,212,0.6415094339622641,3.6792452830188678,1.2264150943396226
Pjurvl_qc3IEMxW38Kj3tg,Tiburon Tavern,Santa Barbara,3116 State St,4.0,1.0,47,0.8085106382978723,4.042553191489362,4.042553191489362
PnT9JSoMirpKzY6TnG1HhQ,Three Pickles,Goleta,420 S Fairview Ave,4.0,1.0,97,0.7628865979381443,3.9690721649484537,3.9690721649484537
PsO9LleYQJlFc_r-DJxVzg,Taco Bell,Santa Barbara,821 N Milpas Street,3.5,1.0,32,0.5625,3.3125,3.3125
Q0NVfooo9liiTgElEOVA6g,Cabo's Baja Grill & Cantina,Carpinteria,5096 Carpinteria Ave,3.0,2.0,69,0.5942028985507246,3.072463768115942,1.536231884057971
QBNATcq7Stx9LxcSq16W7w,Jamie Slone Wines,Santa Barbara,23 E De La Guerra St,4.5,2.0,213,0.9389671361502347,4.629107981220657,2.3145539906103285
QBuyT7RmnVj2AnS3NfxIBg,Taqueria El Buen Gusto,Carpinteria,4835 Carpinteria Ave,4.0,1.0,13,0.7692307692307693,3.8461538461538463,3.8461538461538463
QFNrQo2BGE62G-FbIlWWgw,Mels,Santa Barbara,209 W Carrillo St,3.5,1.0,32,0.6875,3.6875,3.6875
QFh-h_OZ5Io-mBk32HN28A,Kyle's Kitchen,Santa Barbara,791 Chapala St,4.0,2.0,654,0.7507645259938838,4.004587155963303,2.0022935779816513
QLHgjBHBoeIUoEvIPvjHnw,Mesa Burger - Santa Barbara,Santa Barbara,"315 Meigs Rd, Ste F",4.0,2.0,467,0.7516059957173448,4.117773019271948,2.058886509635974
QaFbv7aLQBcfT4xMF1_WnQ,Rockfire Grill,Goleta,6583 Pardall Rd,4.5,1.0,1290,0.8798449612403101,4.47984496124031,4.47984496124031
QfXEdQpBojorGinfCnrKTA,Subway,Santa Barbara,609 N Milpas St,2.5,1.0,17,0.23529411764705882,2.3529411764705883,2.3529411764705883
Qh4SE3580B-nnH3DwuAXOA,Cafe Zoma,Goleta,"7127 Hollister Ave, Ste18",4.5,1.0,10,0.9,4.7,4.7
Qki5LF9vIN7KPM3gn2WkJQ,On The Alley - Goleta,Goleta,7038 Market Pl Dr,4.0,2.0,241,0.6763485477178424,3.7468879668049793,1.8734439834024896
QpsBZDw-fE5r5_M6Vto_qA,Cafe Equilibrium,Goleta,"6549 Pardall Rd, Unit B",4.0,1.0,96,0.7291666666666666,3.9791666666666665,3.9791666666666665
Qsd_S2f7fNFqngx2amRE7A,Sojourner Cafe,Santa Barbara,134 E Canon Perdido St,4.0,2.0,286,0.7447552447552448,3.8566433566433567,1.9283216783216783
Qsoq2TGOe59LZy7z6KbQjA,Domino's Pizza,Santa Barbara,617 N Milpas St,1.5,1.0,58,0.15517241379310345,1.6206896551724137,1.6206896551724137
R0U0K_qvwOQbQwPhhKw4Ew,Steve's Patio Cafe,Santa Barbara,3007 De La Vina St,3.5,1.0,35,0.6,3.342857142857143,3.342857142857143
R6NxHoRRK5Y4ishGsLrGwA,Restaurant Mimosa,Santa Barbara,714 State St,3.5,2.0,23,0.6086956521739131,3.4782608695652173,1.7391304347826086
R93mEcQ1pjq7q3LzShi3ow,"Villa Craft Beer, Wine & Kitchen",Santa Barbara,618 Anacapa St,5.0,2.0,77,0.961038961038961,4.87012987012987,2.435064935064935
RDjtVGc0c04ZIR6em1hCbQ,Nicky D's Wood fired Pizza,Santa Barbara,2840 De La Vina St,4.0,2.0,124,0.7258064516129032,3.9516129032258065,1.9758064516129032
RHgj2ssSXnS0VA7DRvKomg,Sage & Onion,Santa Barbara,34 E Ortega St,4.0,3.0,7,0.8571428571428571,4.0,1.3333333333333333
RIXWht1pZG8pe1SJk5hhXw,Poke Theory SB,Goleta,"6530 Seville Rd, Ste 102",4.5,2.0,55,0.9272727272727272,4.672727272727273,2.3363636363636364
RKuAfE06rDcetvOTI5MbbA,Taqueria El Buen Gusto,Santa Barbara,836 N Milpas St,4.5,1.0,88,0.8068181818181818,4.284090909090909,4.284090909090909
RNzhLU8zy1L5dBkjRK4xEA,Sly's,Carpinteria,686 Linden Ave,3.5,3.0,329,0.5927051671732523,3.4224924012158056,1.1408308004052685
RRGLss4hhvZZuR0N6GQlSw,Nook,Santa Barbara,116 Santa Barbara St,4.0,2.0,214,0.8037383177570093,4.130841121495327,2.0654205607476634
RW3nH6Au6pSCWxJhiGY03Q,Big Eye Raw Bar,Santa Barbara,"38 W Victoria St, Ste 119",4.0,2.0,110,0.7454545454545455,3.9545454545454546,1.9772727272727273
R_8S3Iuhpzoi3nM-xq3kcw,The Daily Grind,Santa Barbara,2912 De La Vina St,3.5,1.0,105,0.7047619047619048,3.7333333333333334,3.7333333333333334
RdFgbrE_8sf6NImEMopaPQ,Beachbreak Cafe,Santa Barbara,324 State St,3.5,2.0,142,0.647887323943662,3.4014084507042255,1.7007042253521127
RiOcLw__HPf_rTOTpYKnHQ,Meet Up Chinese Cuisine,Santa Barbara,2251 Las Positas Rd,4.0,2.0,150,0.7266666666666667,4.1466666666666665,2.0733333333333333
RjOnk_W82F2brYtpDZ59MA,Cubaneo,Santa Barbara,418 State St,4.0,2.0,134,0.7388059701492538,4.17910447761194,2.08955223880597
Rl42JbSMsmNW3LRjsTMYAg,Freebirds,Isla Vista,879 Embarcadero Del Norte,4.0,2.0,1296,0.7662037037037037,4.058641975308642,2.029320987654321
RsjgvZO_0aLsg9YxvtBwpg,Pizza Hut,Goleta,"5915 Calle Real, Ste A",2.0,1.0,49,0.12244897959183673,1.7346938775510203,1.7346938775510203
RtJC7xavgAxOITQyAlGCbQ,Tri-County Produce Co,Santa Barbara,335 S Milpas St,4.0,2.0,95,0.8526315789473684,4.2,2.1
RzgQioExrGZDkY3vNuziOQ,Bobcat Room,Santa Barbara,11 W Ortega St,4.0,2.0,29,0.7586206896551724,4.0344827586206895,2.0172413793103448
S3QHy1sshUeZwXOYviVsXQ,Tre Lune,Montecito,1151 Coast Village Rd,4.0,3.0,274,0.6897810218978102,3.7737226277372264,1.2579075425790756
S7Cl9gYqaC9jlw32yd4_Yg,Starbucks,Santa Barbara,"3815 State St, Space #G-141",3.0,1.0,51,0.49019607843137253,3.235294117647059,3.235294117647059
S8saWaZlToeNoloR2fMrAQ,Grassini Family Vineyards,Santa Barbara,24 El Paseo,4.5,2.0,165,0.9030303030303031,4.63030303030303,2.315151515151515
SAQgO7Ij2cdnMp8VQKBffA,Emilios Ristorante & Bar,Santa Barbara,324 W Cabrillo Blvd,3.5,3.0,50,0.74,3.64,1.2133333333333334
SBs30RyeoiEU2LjeiH1YFQ,Crushcakes & Co,Montecito,1150 Coast Village Rd,4.5,2.0,13,0.7692307692307693,4.3076923076923075,2.1538461538461537
SHk_eYKzIOPvgwvTThtXiQ,Romaine's,Goleta,UCen,3.5,1.0,6,0.8333333333333334,3.6666666666666665,3.6666666666666665
SWP5Cck3Hd_g-KWfVkF_IQ,KOL'S,Isla Vista,6533 Trigo Rd,4.0,1.0,27,0.7407407407407407,3.962962962962963,3.962962962962963
SYHDOHRNAH-2xsw3XB5qbg,The Shop Kitchen,Santa Barbara,730 N Milpas St,4.5,2.0,1125,0.8222222222222222,4.298666666666667,2.1493333333333333
SZU9c8V2GuREDN5KgyHFJw,Santa Barbara Shellfish Company,Santa Barbara,230 Stearns Wharf,4.0,2.0,2444,0.7303600654664485,3.911620294599018,1.955810147299509
Sa1G0j7YGs0mSa-mU4tvgg,Carl's Jr,Carpinteria,4610 Carpinteria Ave,2.5,1.0,46,0.3695652173913043,2.6739130434782608,2.6739130434782608
SaUbh0sMSev8gKNJYtC76g,Hob Nob,Santa Barbara,21 W Victoria St,3.0,2.0,23,0.43478260869565216,2.782608695652174,1.391304347826087
SeneXbKmhHhPtzyTDPDnvA,Sam's To Go - Isla Vista,Isla Vista,6560 Pardall Rd,4.0,1.0,136,0.7647058823529411,3.8970588235294117,3.8970588235294117
Slg6Ec2D7vEBRmgVUfwkzQ,Angel Oak,Santa Barbara,8301 Hollister Ave,4.0,4.0,205,0.7268292682926829,3.995121951219512,0.998780487804878
Slihcg1bmYvw-V_FUFghLg,Harbor Meat & Seafood,Santa Barbara,215 Helena Ave,5.0,3.0,14,0.9285714285714286,4.857142857142857,1.6190476190476188
Sp4HOjXy-LYV_4yy10L3jg,Modern Times Academy of Recreational Sciences,Santa Barbara,418 State St,4.5,2.0,74,0.8918918918918919,4.45945945945946,2.22972972972973
Ss6f5v_t5Vddiaz4ZOxL0g,Andersen's Danish Bakery & Restaurant,Santa Barbara,1106 State St,4.0,2.0,1127,0.7391304347826086,3.8899733806566106,1.9449866903283053
SsHMgOW3TT48Z7jeV5beqQ,Kimchi Korean BBQ,Santa Barbara,3132 State St,4.0,2.0,323,0.7275541795665634,3.956656346749226,1.978328173374613
SswXHqlzhpbAQS9HVAoBww,Cajun Kitchen,Goleta,420 S Fairview Ave,3.5,2.0,16,0.875,3.6875,1.84375
Stx8fUjg_m0-CAcT2NJCNQ,A Healthy Life,Carpinteria,1054 Casitas Pass Rd,4.5,2.0,10,0.9,4.5,2.25
T2otvNcawDSkhykOG2tOLA,IHOP,Santa Barbara,4765 Calle Real,2.5,2.0,114,0.34210526315789475,2.3684210526315788,1.1842105263157894
T5HC59sxOcW-I3_ViqNbYw,Las Brasas Mexican Grill,Goleta,"5915 Calle Real, Ste B",4.0,2.0,9,0.5555555555555556,3.888888888888889,1.9444444444444444
T5serOgucL236udCsZI0jA,Xanadu Bakery,Santa Barbara,1028 Coast Village Rd,3.0,2.0,41,0.5609756097560976,3.1951219512195124,1.5975609756097562
T9I4G6Or3sAbyYmB7c23hw,Tino's Italian Grocery,Santa Barbara,210 W Carrillo St,4.5,2.0,96,0.8333333333333334,4.416666666666667,2.2083333333333335
TCWnTa69sJ3vGQsdEe3Esw,Uncle Roccos Famous NY Pizza,Santa Barbara,437 State St,2.5,2.0,331,0.4108761329305136,2.785498489425982,1.392749244712991
TI3Rydw47yBMzY1oW2wJUg,Elsie's,Santa Barbara,117 W De La Guerra St,4.0,1.0,158,0.8354430379746836,4.031645569620253,4.031645569620253
TN3tMGLb6AbAnN6rFKmH1A,805 Kabob,Goleta,6578 Trigo Rd,3.5,1.0,66,0.6212121212121212,3.696969696969697,3.696969696969697
TSwMwVq5GtQh5LW2t32uGA,Woody's Roundup Bar & Grill,Santa Barbara,"Earl Warren Showgrounds, 3400 Calle Real",2.0,1.0,6,0.16666666666666666,1.8333333333333333,1.8333333333333333
